22
105
104
101
101
101
104
84
127
108
104
101
99
107
110
105
106
105
102
102
101
106
111
105
101
101
99
101
104
104
106
108
103
100
102
101
110
108
105
103
107
101
101
105
108
113
105
100
102
104
102
107
107
105
104
101
100
103
108
107
106
103
100
102
100
101
110
108
105
101
100
101
104
108
84
