163	N
105	N
167	N
190	N
185	N
112	N
127	N
108	N
104	N
101	N
99	N
107	N
110	N
105	N
106	N
105	N
102	N
123	N
101	N
106	N
111	N
105	N
101	N
101	N
99	N
101	N
104	N
104	N
106	N
108	N
103	N
100	N
102	N
101	N
110	N
108	N
105	N
103	N
107	N
101	N
101	N
105	N
108	N
113	N
105	N
100	N
102	N
104	N
102	N
107	N
107	N
105	N
104	N
101	N
100	N
103	N
108	N
107	N
106	N
103	N
155	N
157       N
100	N
101	N
110	N
108	N
105	N
101	N
100	N
101	N
104	N
108	N
84	N
